,bengali_text,result
4609,"সূর্যের ডুবে যাওয়ার পরে তারাগুলি জাগ্রত করা , রাতে আশা জাগাতে।",0
4610,"Old। পুরানো গাছের ছায়ায় শান্তি , সময়ের নদীতে একটি শান্ত ঘন্টা ব্যয় করুন।",0
4611,"The। পাহাড়ের শীর্ষে বাতাসের নাচ , স্বাধীনতার একটি গান গাইছে।",0
4612,ঘুড়ি উড়ন্ত গুজরাটের একটি জনপ্রিয় শখ।,0
4613,গেমটির মজা  বেশি যে প্রতিবার আমরা আমাদের হৃদয়কে ভেঙে দেওয়ার সুযোগ পাই।,1
4614,"স্বপ্নকে স্বপ্ন দিন , তারা জীবনের দিকনির্দেশ প্রদর্শন করবে।",0
4615,"সততার সাথে লাইভ করুন , সত্যের পথে চলুন , জীবন  হবে।",0
4616,"পরাজিত হওয়া দুর্বল নয় , তারপরে চেষ্টা করার চেষ্টা করছে।",0
4617,"ভুল থেকে ভয় পাবেন না , তাদের কাছ থেকে শিখুন , শক্তিশালী হন।",0
4618,"বিজ্ঞানের প্রদীপটি আলোকিত করুন , অদৃশ্য বিশ্বের দিকে তাকান , প্রকৃতির গোপনীয়তাগুলি সমাধান করুন।",0
4619,"সততার সাথে লাইভ করুন , সত্যের পথে চলুন , জীবন  হবে।",0
4620,"কাবাডি খেলার সময় শ্বাস নিতে শুরু করে , তাই মনে হয়  আমি মাঠে মারা যাব।",1
4621,ঘুড়ির ফ্লাইট শৈশব অবহেলার   দেখায়।,0
4622,"জীবন একটি উন্মুক্ত  , প্রতিটি পৃষ্ঠা নতুন পাঠ শেখায় , হাসতে হাসতে শিখুন।",0
4623,"জীবন একটি যাত্রা , প্রতিটি মুহুর্ত উপভোগ করুন।",0
4624,"আমি খুব ক্লান্ত হয়ে পড়েছি যে আমি মনে করি আমি সরাসরি বিছানায় পড়ব। ( আমি খুব ক্লান্ত , আমি মনে করি আমি কেবল সরাসরি বিছানায় পড়ে যাব ) )",1
4625,"জীবন হিসাবে প্রতিটি মুহুর্ত অনুসরণ করুন , হাসতে হাসতে জীবনযাপন করুন , স্বপ্নগুলি দেখুন , সুন্দর স্মৃতি তৈরি করুন।",0
4626,জীবনের অভিজ্ঞতা থেকে শেখার পরিবর্তে তারা সোশ্যাল মিডিয়া জ্ঞানের  নির্ভর করে।,1
4627,চলচ্চিত্রের পরিচালক  দুর্দান্ত যে তাঁর ছবিটি না দেখার পরেও তিনি বোকা বোধ করেন না।,1
4628,"বন্ধুদের আলিঙ্গন করুন , তারা মূল্যবান সমর্থন , প্রতিটি মুহুর্ত উদযাপন করুন।",0
4629,আমি  বৈজ্ঞানিক যে আমি কোনও পরীক্ষায় ব্যর্থ হতে ভয় পাই না।,1
4630,"প্রতিটি মুহুর্ত সংরক্ষণ করুন , হাসতে হাসতে লাইভ করুন , স্বপ্ন দেখুন , সুন্দর স্মৃতি তৈরি করুন।",0
4631,"বাতাসের সাথে নাচ , উন্মুক্ততায় প্রত্যাশার ঘুড়ি উড়ে।",0
