,telugu_text,result
3688,"ప్రతి కలని గాలి , అవి ఎగురుతాయి , మిమ్మల్ని కొత్త ఎత్తులకు తీసుకువెళతాయి",0
3689,"పెద్ద కలలు చిన్న దశల్లో దాచబడ్డాయి , అమాయక కళ్ళలో ఆశలు మెరుస్తున్నాయి",0
3690,"సామాజిక నిబంధనలపై నేను చేస్తున్నది ఇదే , ఇది కేవలం  నెపంతో మాత్రమే , వాస్తవానికి నేను బంగారం కోసం  సాకు కోసం చూస్తున్నాను .",1
3691,"నిజాయితీ మరియు సత్యం యొక్క మార్గాన్ని తీసుకోండి , ఇది నిజమైన విజయం",0
3692,"మొదటి పద్యం రాయడం , థ్రెడింగ్ హార్ట్ బీట్స్ పదాలు",0
3693,"ఆకాశంలో కలలు రాయడానికి , రాత్రి ఆకాశంలో వైర్లు రాయండి",0
3694,"మొదటి పరీక్షలో ఉత్తీర్ణత సాధించిన ఆనందం , జీవిత కొండలను అధిరోహించిన మొదటి జెండా",0
3695,"వ్యాయామశాలలో చాలా ఖరీదైన యంత్రాలు ఉన్నాయి , కానీ వాటిని సరిగ్గా ఎలా ఉపయోగించాలో కూడా నాకు తెలియదు !",1
3696,"స్నేహితులను ఆలింగనం చేసుకోండి , వారు విలువైన మద్దతు",0
3697,"తో వాదించే ముందు , మీకు వాదనలు మరియు వాస్తవాలు ఉన్నాయని నిర్ధారించుకోండి !",1
3698,"జీవితంలోని ప్రతి క్షణం జరుపుకోండి , ఓటమితో సంబంధం లేకుండా జీవించండి",0
3699,"ఇది చాలా అభివృద్ధి చెందింది , అయినప్పటికీ నా కలలను నెరవేర్చడానికి నేను సహాయం చేయలేను .",1
3700,"పువ్వులు వికసిస్తాయి , సువాసన వ్యాప్తి , చిరునవ్వులతో జీవితాన్ని అలంకరించండి",0
3701,మీరు అన్ని డ్రాయింగ్ నియమాలను ఉల్లంఘించారు !,1
3702,మీరు పక్షి కావాలని కలలుకంటున్నట్లు చాలా ఎత్తుకు దూకడానికి ప్రయత్నిస్తున్నారు .,1
3703,"జీవితం  నది , ప్రతి మలుపులో కొత్త దృశ్యం ఉంది , నవ్వు మరియు నవ్వండి , ఆనందించండి",0
3704,నేను మునుపటి జీవితంలో కూడా మార్కెట్ గురించి ఆలోచించేవాడిని .,1
3705,"పర్వతాల నుండి దృ  త్వాన్ని నేర్చుకోండి , ప్రతి సవాలును దాటండి",0
3706,"మీకు మాత్రమే నిజమైన విజ్ఞాన శాస్త్రం గురించి లోతైన జ్ఞానం ఉంది , మిగతావన్నీ ఉన్నాయి .",1
3707,"చిత్రంలో చాలా లోతు ఉంది , నేను దానిలో కోల్పోవాలనుకుంటున్నాను",1
3708,"వారు తమను తాము బిజీగా చూపిస్తారు , కాని అర్ధవంతంగా ఏమీ చేయరు .",1
3709,"నేను ఎవరితోనూ ఎప్పుడూ వ్యవహరించను , ఇవన్నీ మీడియా అర్ధంలేనివి .",1
